STT,Ho va ten,Ma sinh vien,Chuyen can,Kiem tra giua ky,Diem BTL,Kiem tra cuoi ky,TBM
31021,Tran Thi Lan,B21DCKT132,9.2,5.7,9.4,2.6,6.7
31022,Vu Ngoc An,B22DCBC475,9.3,7.9,6.9,7.7,8.0
31023,Dinh Dinh Quang,B22DCPT362,9.2,5.5,5.9,1.3,5.5
31024,Vu Xuan Tuan,B24DCKT050,8.2,8.8,0.0,2.7,4.9
31025,Dinh Manh Phuc,B24DCVT786,6.2,9.0,5.0,2.7,5.7
31026,Ho Thanh Giang,B21DCKH747,7.0,5.9,5.4,7.9,6.6
31027,Phan Quang Phuc,B23DCKH602,9.6,9.7,5.3,8.6,8.3
31028,Phan Thu Khanh,B22DCQT517,7.2,1.0,1.3,0.8,2.6
31029,Mai Quang Yen,B24DCKH064,9.5,6.9,2.3,0.5,4.8
31030,Ho Van Phuong,B21DCKT608,6.4,7.4,9.5,0.4,5.9
31031,Hoang Gia Mai,B23DCPT876,8.5,3.6,8.7,9.6,7.6
31032,Le Van Hieu,B22DCPT606,8.1,3.9,5.5,2.4,5.0
31033,Ta Quang Anh,B24DCVT294,8.7,1.2,1.3,8.2,4.8
31034,Dinh Quoc Chi,B23DCMR227,9.2,7.4,6.8,4.3,6.9
31035,Dang Van Hung,B23DCFT136,9.9,2.1,7.5,3.9,5.8
31036,Dang Xuan Anh,B21DCKT417,8.9,7.9,6.7,3.1,6.7
31037,Dang Xuan Vy,B22DCKH796,8.6,2.0,6.0,5.8,5.6
31038,Hoang Huu Lan,B23DCKT342,8.8,2.5,9.7,8.0,7.2
31039,Pham Van Huong,B22DCKH512,8.5,3.2,8.2,9.5,7.3
31040,Mai Cong Nam,B21DCPT221,7.8,6.7,3.2,8.2,6.5
31041,Doan Thu Giang,B24DCVT540,8.6,1.1,6.8,8.6,6.3
31042,Ngo Thi Binh,B24DCQT823,9.4,4.2,8.9,6.2,7.2
31043,Ngo Bao Nam,B21DCKH044,7.9,9.8,1.4,0.3,4.9
31044,Le Van Tam,B22DCAT477,7.5,1.3,5.8,1.9,4.1
31045,Duong Gia Lan,B23DCKH434,6.3,4.0,0.3,4.7,3.8
31046,Hoang Cong Quang,B22DCPT071,10.0,7.4,9.4,7.0,8.4
31047,Bui Manh Khanh,B24DCAT439,9.1,8.4,1.9,9.0,7.1
31048,Ta Quoc Thao,B22DCVT723,7.1,2.4,9.5,8.4,6.8
31049,Doan Ngoc Ngan,B21DCMR732,6.4,4.8,6.0,2.5,4.9
31050,Phan Dinh Trung,B24DCBC207,6.8,3.9,9.2,7.5,6.8
31051,Tran Xuan Binh,B22DCCN232,7.3,6.7,8.7,4.7,6.8
31052,Do Dinh Viet,B23DCKH358,8.4,1.3,3.0,1.2,3.5
31053,Hoang Thu Ngoc,B24DCFT302,8.8,1.3,5.3,3.1,4.6
31054,Do Bao Nga,B22DCBC322,6.5,5.8,2.5,8.6,5.8
31055,Huynh Thi Chau,B21DCMR359,7.4,1.0,0.7,2.8,3.0
31056,Dang Duc Hung,B23DCVT574,7.1,1.3,6.6,8.3,5.8
31057,Ho Manh Minh,B23DCVT169,9.7,2.9,1.8,7.6,5.5
31058,Mai Xuan Duy,B21DCAT214,6.7,6.5,6.1,1.8,5.3
31059,Le Manh Phuc,B24DCVT994,9.2,9.4,9.7,7.8,9.0
31060,Pham Ngoc Ha,B24DCMR709,6.4,3.2,0.8,4.9,3.8
31061,Ly Quang Hai,B23DCKT283,8.8,1.7,8.2,9.9,7.2
31062,Do Thanh Lan,B21DCVT111,9.9,8.7,3.3,2.8,6.2
31063,Dinh Manh Nga,B22DCAT580,7.5,6.2,3.3,10.0,6.8
31064,Hoang Thi Chau,B24DCQT248,7.1,5.4,8.7,8.0,7.3
31065,Duong Thu Ly,B24DCCN981,7.6,6.3,1.4,1.2,4.1
31066,Ta Bao Lan,B22DCFT417,8.6,2.6,7.5,2.9,5.4
31067,Nguyen Minh Chau,B21DCMR713,9.4,5.2,1.2,9.5,6.3
31068,Dang Thi Chau,B24DCKT053,6.7,8.4,8.9,7.7,7.9
31069,Vu Cong Lan,B23DCMR025,9.8,1.6,3.5,7.0,5.5
31070,Bui Quoc Ly,B22DCPT395,7.4,5.2,2.9,2.0,4.4
31071,Nguyen Gia Quang,B23DCAT588,7.9,1.1,4.5,7.2,5.2
31072,Ngo Manh Huy,B23DCCN248,7.5,4.4,1.6,9.3,5.7
31073,Ta Thanh Anh,B22DCBC037,9.5,5.3,2.7,6.1,5.9
31074,Dinh Manh Tu,B21DCMR441,9.6,9.7,0.8,6.1,6.5
31075,Do Duc Yen,B23DCVT383,8.2,1.2,9.2,9.7,7.1
31076,Nguyen Xuan Bao,B21DCVT140,7.8,8.3,4.6,0.5,5.3
31077,Huynh Thanh Quan,B21DCKH897,6.7,2.9,2.8,2.7,3.8
31078,Duong Gia Anh,B23DCBC893,7.0,2.4,7.6,1.3,4.6
31079,Ngo Quang Ngan,B24DCKH620,9.0,3.0,6.9,4.4,5.8
31080,Ho Bao Phuc,B23DCFT555,8.6,4.2,8.8,1.9,5.9
31081,Tran Van Linh,B21DCFT539,7.0,3.0,8.3,1.7,5.0
31082,Ngo Thu Mai,B23DCFT689,9.9,2.7,5.4,5.7,5.9
31083,Tran Thi An,B21DCFT284,9.2,5.1,4.2,5.5,6.0
31084,Vu Xuan Anh,B24DCQT695,8.4,3.6,7.6,5.6,6.3
31085,Le Gia Phuong,B21DCFT626,6.9,6.3,3.3,2.7,4.8
31086,Dinh Gia Giang,B24DCVT660,7.2,3.8,7.5,7.8,6.6
31087,Ngo Duc Chau,B23DCFT001,8.4,3.0,2.9,5.9,5.1
31088,Vo Xuan Tu,B21DCAT957,9.4,1.7,4.2,1.1,4.1
31089,Duong Duc Bao,B24DCKT033,7.1,4.7,0.8,2.0,3.7
31090,Bui Cong Mai,B23DCKT310,9.2,0.2,9.0,9.0,6.8
31091,Dang Quoc Minh,B24DCKH760,6.5,9.8,7.7,6.7,7.7
31092,Dinh Thu Giang,B22DCKH239,7.1,9.2,4.5,9.7,7.6
31093,Vu Huu Phong,B24DCAT443,9.3,9.5,6.8,9.9,8.9
31094,Ta Van Lan,B23DCKT042,9.7,3.7,0.3,3.9,4.4
31095,Do Gia Chi,B24DCFT380,9.8,3.3,2.8,5.8,5.4
31096,Do Thu Ly,B24DCAT886,6.2,10.0,8.1,6.7,7.7
31097,Mai Xuan Khanh,B23DCFT612,9.3,6.7,9.1,8.7,8.4
31098,Dinh Quoc Hung,B21DCKT194,8.7,6.8,9.5,4.8,7.5
31099,Mai Ngoc Thang,B22DCVT039,8.6,2.2,7.6,8.5,6.7
31100,Vu Cong Tam,B24DCCN062,9.8,5.8,5.8,2.5,6.0
31101,Vo Duc Ngoc,B22DCKH641,7.1,0.1,0.3,1.2,2.2
31102,Mai Thanh Tuan,B21DCQT787,6.2,5.6,4.6,8.5,6.2
31103,Doan Ngoc Dung,B24DCQT403,7.9,0.8,3.1,9.5,5.3
31104,Do Quang Ngoc,B24DCCN054,8.7,1.7,9.4,7.9,6.9
31105,Hoang Duc Ngoc,B21DCAT115,9.6,4.0,6.0,3.0,5.7
31106,Pham Dinh Nga,B22DCCN222,8.5,6.5,1.1,2.8,4.7
31107,Ly Duc Hoa,B23DCMR319,8.1,2.8,4.4,0.6,4.0
31108,Ngo Bao Mai,B24DCKT597,8.5,8.6,4.7,8.2,7.5
31109,Ta Huu Tam,B22DCVT106,7.5,5.7,1.9,8.4,5.9
31110,Vo Cong Dung,B23DCQT561,8.3,6.4,9.3,2.1,6.5
31111,Vo Bao Lan,B24DCKT989,9.1,1.9,9.0,3.1,5.8
31112,Do Thu Mai,B21DCQT122,7.2,5.4,4.9,5.9,5.8
31113,Doan Van Lan,B21DCKT324,6.1,4.1,3.6,8.2,5.5
31114,Nguyen Thu Nhi,B24DCKH157,7.2,0.6,1.4,7.2,4.1
31115,Ngo Gia Nga,B21DCKH933,8.2,6.8,4.2,0.3,4.9
31116,Dinh Dinh Lan,B23DCMR749,9.3,4.1,9.3,3.5,6.6
31117,Vo Thanh Nam,B23DCCN870,6.4,1.0,7.7,3.9,4.8
31118,Le Thanh Chau,B21DCCN650,7.5,0.2,8.1,4.4,5.1
31119,Hoang Bao Trang,B22DCMR461,6.2,8.1,5.2,7.8,6.8
31120,Duong Van Chau,B21DCMR625,9.4,9.9,9.6,3.4,8.1
31121,Vo Thi Hai,B24DCVT060,9.3,7.6,5.9,9.9,8.2
31122,Tran Quang Thao,B24DCFT458,8.4,3.6,0.1,4.7,4.2
31123,Nguyen Bao Dung,B21DCKH892,7.6,1.6,0.3,3.9,3.4
31124,Ta Dinh Hai,B22DCFT248,9.1,2.5,3.7,9.5,6.2
31125,Ho Duc Binh,B21DCCN203,7.5,0.9,0.3,8.1,4.2
31126,Dang Bao Duy,B22DCKT842,8.0,0.9,2.6,6.3,4.5
31127,Vo Quoc Giang,B22DCCN138,8.2,6.5,9.7,0.4,6.2
31128,Doan Quoc Phong,B23DCAT442,8.0,4.7,5.7,6.1,6.1
31129,Hoang Duc Hai,B24DCFT180,9.3,9.2,8.2,0.5,6.8
31130,Le Xuan Chau,B23DCVT179,8.5,4.7,3.0,6.6,5.7
31131,Ho Bao Huy,B22DCAT861,8.0,7.5,6.0,7.1,7.2
31132,Ta Huu Minh,B21DCVT425,7.7,4.7,3.4,1.1,4.2
31133,Vo Quang Quang,B21DCMR888,8.9,7.3,3.5,8.3,7.0
31134,Hoang Duc Giang,B22DCFT950,6.4,9.5,1.4,2.1,4.9
31135,Nguyen Cong Bao,B22DCKH357,8.7,0.1,5.9,2.4,4.3
31136,Le Thanh Trang,B22DCPT747,9.7,6.5,3.6,2.2,5.5
31137,Ho Van Ngan,B24DCPT803,7.2,2.0,3.4,6.6,4.8
31138,Vo Xuan Nga,B21DCVT950,8.1,0.5,6.3,0.9,3.9
31139,Huynh Cong Hieu,B24DCFT993,8.8,0.9,3.4,0.4,3.4
31140,Dinh Duc Dung,B22DCMR593,7.2,6.8,6.1,7.3,6.9
31141,Nguyen Dinh Hoa,B22DCVT647,7.5,3.4,7.1,0.7,4.7
31142,Vu Van Huy,B22DCVT901,9.5,1.0,4.4,9.1,6.0
31143,Ho Thu Minh,B21DCFT636,9.7,8.2,3.8,9.2,7.7
31144,Ho Duc Nhi,B21DCCN191,8.3,2.9,8.3,7.3,6.7
31145,Ngo Xuan Hoa,B21DCQT974,9.6,4.9,6.4,3.2,6.0
31146,Dinh Thi An,B22DCMR965,7.0,9.2,3.0,4.3,5.9
31147,Doan Van Thang,B24DCFT023,6.3,5.9,7.2,4.1,5.9
31148,Ho Quang Quan,B21DCAT351,6.1,0.9,9.9,0.4,4.3
31149,Vu Dinh Huy,B21DCMR253,7.4,2.1,7.7,1.8,4.8
31150,Hoang Thu Thang,B22DCQT955,8.5,7.9,5.8,5.0,6.8
31151,Vu Gia Hieu,B23DCFT460,7.8,2.1,7.8,5.8,5.9
31152,Bui Ngoc Trung,B24DCAT239,7.0,3.1,7.3,0.5,4.5
31153,Ta Van Chau,B21DCCN239,9.8,0.8,4.8,9.8,6.3
31154,Dinh Van Giang,B24DCAT048,7.1,4.8,1.8,2.0,3.9
31155,Huynh Dinh Ngoc,B24DCVT668,7.1,0.0,0.1,1.6,2.2
31156,Le Thu Quang,B22DCPT129,8.1,6.7,6.6,5.7,6.8
31157,Huynh Quoc Linh,B23DCFT659,9.0,6.1,7.2,6.7,7.2
31158,Mai Manh Duy,B22DCKH063,8.6,6.7,4.5,1.4,5.3
31159,Dinh Thi Thang,B23DCKT051,8.0,0.0,2.9,8.1,4.8
31160,Doan Van Hoa,B24DCBC343,6.7,2.1,1.9,10.0,5.2
31161,Pham Duc Thang,B23DCPT936,6.2,5.2,9.3,5.6,6.6
31162,Ngo Thi Phong,B21DCBC904,6.9,2.3,7.7,9.4,6.6
31163,Nguyen Dinh Nhi,B22DCCN158,7.8,3.7,3.0,9.4,6.0
31164,Huynh Cong Chau,B21DCKH369,6.9,6.0,6.5,1.9,5.3
31165,Ho Bao Dung,B21DCQT295,6.3,1.6,3.3,8.2,4.8
31166,Ta Thanh Thao,B22DCQT159,9.5,7.1,3.0,0.1,4.9
31167,Ngo Minh Binh,B21DCPT481,7.0,0.1,8.6,7.2,5.7
31168,Do Gia Hung,B23DCCN990,6.7,5.0,8.0,3.9,5.9
31169,Huynh Dinh Huy,B21DCMR012,8.5,0.0,2.8,2.5,3.5
31170,Ta Quang Chau,B23DCKT001,7.6,6.2,5.1,3.0,5.5
31171,Ta Huu Phuong,B23DCAT542,8.4,9.8,5.0,8.6,8.0
31172,Le Thu Viet,B22DCKT801,7.7,3.9,4.4,2.8,4.7
31173,Hoang Huu Giang,B23DCAT084,6.8,4.4,1.0,0.7,3.2
31174,Hoang Ngoc Dung,B24DCKT081,9.6,6.3,0.3,5.2,5.3
31175,Ho Xuan Hoa,B21DCKT494,8.2,6.0,1.1,3.2,4.6
31176,Doan Thu Ngoc,B22DCVT716,7.0,9.9,4.8,9.5,7.8
31177,Do Thu Quan,B21DCKT317,8.2,4.3,2.4,9.9,6.2
31178,Tran Thi Bao,B24DCBC900,8.5,10.0,2.7,2.6,6.0
31179,Vo Dinh Ngoc,B22DCBC669,9.4,2.2,6.4,2.0,5.0
31180,Mai Thu Tuan,B23DCAT305,6.1,6.0,2.5,5.3,5.0
31181,Vu Thu Nhi,B24DCQT564,9.3,1.4,7.3,7.0,6.2
31182,Le Cong Dung,B24DCFT397,9.1,5.2,2.6,6.7,5.9
31183,Ho Thanh Phuong,B21DCCN966,8.7,2.8,5.9,3.4,5.2
31184,Hoang Van Hieu,B23DCMR369,8.7,2.9,9.8,7.9,7.3
31185,Ly Minh Yen,B23DCMR454,9.4,4.2,3.8,9.7,6.8
31186,Vu Manh Chau,B22DCKH173,6.8,5.2,3.8,0.4,4.0
31187,Tran Huu Trang,B21DCVT903,6.3,7.0,0.2,3.5,4.2
31188,Hoang Van Thao,B23DCVT040,8.7,1.5,0.6,5.6,4.1
31189,Bui Thu Hai,B21DCBC612,8.3,0.4,0.1,3.4,3.1
31190,Dinh Quoc Nhi,B24DCAT513,8.6,7.7,6.9,8.1,7.8
31191,Nguyen Thanh Nhi,B24DCQT463,7.5,4.7,8.2,8.9,7.3
31192,Mai Ngoc Trang,B23DCKT245,9.5,6.8,0.9,0.5,4.4
31193,Ngo Bao Thao,B24DCAT372,9.6,8.0,9.6,3.2,7.6
31194,Le Bao Minh,B22DCKT928,7.8,4.8,2.0,4.7,4.8
31195,Le Quang Hung,B24DCQT594,9.2,5.2,6.8,6.9,7.0
31196,Huynh Manh Long,B21DCVT880,9.8,7.5,9.0,3.2,7.4
31197,Le Manh Anh,B21DCBC435,9.2,6.1,7.7,8.2,7.8
31198,Huynh Minh Minh,B21DCPT106,9.3,9.0,3.7,2.0,6.0
31199,Pham Minh Long,B22DCPT973,7.4,1.2,2.7,7.7,4.8
31200,Vu Huu Minh,B23DCBC796,8.9,6.9,9.2,9.5,8.6
31201,Ngo Quoc Thao,B24DCKT215,9.2,1.6,6.6,2.7,5.0
31202,Ngo Minh Phuc,B21DCCN688,9.0,9.3,2.8,1.6,5.7
31203,Huynh Thi Chau,B22DCCN581,6.1,0.1,5.4,9.8,5.3
31204,Ly Bao Ha,B23DCKT976,6.6,7.7,6.7,2.8,6.0
31205,Ho Xuan Bao,B21DCKH500,9.3,1.3,3.8,7.7,5.5
31206,Le Quoc Ly,B22DCVT966,8.3,1.4,4.6,9.3,5.9
31207,Phan Thanh Phuc,B24DCPT732,7.8,2.5,7.9,7.1,6.3
31208,Tran Gia Hieu,B21DCMR937,9.9,8.2,3.8,9.1,7.8
31209,Pham Thanh Long,B22DCMR895,7.4,5.8,9.1,6.7,7.2
31210,Hoang Van Dung,B23DCMR453,6.3,1.2,5.4,6.0,4.7
31211,Hoang Quoc Quang,B23DCQT990,7.2,3.2,3.1,3.5,4.2
31212,Huynh Duc Tuan,B23DCKT564,7.5,7.3,1.2,3.0,4.8
31213,Vo Duc Ha,B23DCQT808,9.9,0.0,4.3,8.7,5.7
31214,Vu Thi Lan,B24DCAT860,9.6,7.6,9.7,9.0,9.0
31215,Vu Quoc Quang,B23DCBC637,7.7,2.9,3.4,3.2,4.3
31216,Hoang Quoc Bao,B24DCKH090,6.7,1.9,0.1,6.4,3.8
31217,Dang Thi Bao,B21DCQT925,8.0,5.9,8.8,2.2,6.2
31218,Pham Cong Duy,B22DCVT067,6.2,9.2,1.5,7.4,6.1
31219,Tran Thu Chau,B24DCVT807,8.7,7.7,4.3,7.6,7.1
31220,Ly Bao Khanh,B22DCKH686,7.4,3.8,7.2,5.3,5.9
31221,Tran Gia Chi,B22DCPT923,9.9,7.7,1.0,2.8,5.4
31222,Hoang Thanh Son,B23DCPT865,7.7,8.6,2.9,7.6,6.7
31223,Nguyen Quoc Mai,B23DCKH178,8.5,2.9,3.9,9.8,6.3
31224,Ta Van Chi,B21DCQT304,8.8,8.8,5.0,1.8,6.1
31225,Bui Bao Nam,B23DCKT370,6.6,0.7,5.5,2.7,3.9
31226,Duong Bao Minh,B23DCKT565,6.8,4.2,7.9,2.9,5.4
31227,Tran Dinh Tam,B22DCCN146,7.8,6.9,1.3,9.2,6.3
31228,Pham Van Vy,B24DCKT774,6.6,7.3,8.5,7.8,7.5
31229,Bui Quoc Quang,B23DCKH059,6.5,0.6,2.3,5.6,3.7
31230,Tran Thanh Huong,B21DCBC571,9.9,9.5,6.2,1.2,6.7
31231,Ta Huu Tuan,B23DCFT635,9.9,5.6,6.4,0.6,5.6
31232,Nguyen Thu Huy,B22DCFT934,6.9,2.1,5.3,8.6,5.7
31233,Mai Manh Nga,B24DCCN404,9.1,8.9,0.7,7.0,6.4
31234,Bui Cong Mai,B22DCQT604,9.3,3.3,3.6,6.3,5.6
31235,Duong Thanh Trang,B24DCKH507,8.0,2.5,1.4,10.0,5.5
31236,Duong Dinh Huong,B21DCKH785,8.6,5.5,1.4,6.9,5.6
31237,Ta Ngoc Hoa,B23DCAT266,6.5,8.5,5.7,7.0,6.9
31238,Le Dinh Nam,B22DCBC831,7.3,4.5,8.0,7.2,6.8
31239,Nguyen Bao Phuong,B24DCPT988,8.6,2.1,6.8,7.1,6.2
31240,Vo Thanh Duy,B23DCCN693,8.0,9.1,1.1,1.8,5.0
31241,Duong Quang Huong,B21DCKT932,7.4,6.3,9.3,3.8,6.7
31242,Pham Cong Binh,B24DCKH262,7.4,2.4,8.7,9.1,6.9
31243,Nguyen Thu Hung,B24DCCN186,9.1,4.0,1.0,1.2,3.8
31244,Bui Thu Minh,B22DCKH459,9.5,0.1,1.5,4.5,3.9
31245,Ly Cong Ly,B24DCVT224,7.2,8.8,3.6,8.3,7.0
31246,Ngo Thanh Phong,B23DCKT829,6.8,4.1,6.6,4.8,5.6
31247,Vo Thu Trang,B22DCAT796,9.1,6.1,4.2,7.8,6.8
31248,Bui Ngoc Hai,B22DCCN022,6.9,9.8,5.9,2.1,6.2
31249,Tran Ngoc Viet,B21DCFT668,7.5,0.6,7.6,7.3,5.8
31250,Doan Manh Viet,B21DCFT278,8.0,2.2,1.1,9.9,5.3
31251,Do Thi Quang,B23DCKH423,7.7,9.5,9.0,6.7,8.2
31252,Bui Gia Nga,B24DCQT488,8.5,5.1,8.4,7.0,7.2
31253,Vo Thanh Son,B22DCKH866,8.6,6.3,5.1,1.3,5.3
31254,Mai Huu Chi,B24DCPT631,7.0,4.4,3.7,1.6,4.2
31255,Doan Van Tu,B21DCMR909,7.0,6.0,6.6,6.9,6.6
31256,Vu Dinh Trang,B24DCKH942,8.4,0.7,1.4,5.4,4.0
31257,Duong Gia Tam,B23DCKH452,6.6,5.5,6.8,9.3,7.0
31258,Tran Manh Ly,B24DCKH408,7.5,4.0,0.3,1.1,3.2
31259,Tran Thi Long,B21DCMR237,9.5,7.7,7.6,6.9,7.9
31260,Dang Cong Dung,B23DCBC507,9.4,0.9,1.3,9.4,5.2
31261,Tran Duc Tam,B23DCVT659,8.0,6.5,8.1,4.8,6.9
31262,Ngo Duc Chi,B24DCBC325,9.2,8.1,2.9,2.2,5.6
31263,Doan Gia Huong,B21DCCN876,6.5,7.6,8.0,3.1,6.3
31264,Ngo Ngoc Binh,B24DCKT844,8.1,5.0,2.2,4.2,4.9
31265,Do Bao Tu,B22DCMR245,6.1,1.9,2.3,2.0,3.1
31266,Huynh Cong Ly,B23DCAT003,9.5,9.6,5.2,10.0,8.6
31267,Mai Cong Thang,B23DCCN238,9.7,8.5,8.9,8.5,8.9
31268,Duong Xuan Linh,B22DCMR353,6.6,6.4,9.1,0.1,5.6
31269,Ly Ngoc Son,B21DCFT589,8.9,4.1,8.2,5.6,6.7
31270,Vu Thi Hoa,B24DCPT112,8.5,4.9,6.5,4.9,6.2
31271,Dinh Thu Hieu,B22DCKT622,6.7,8.8,7.7,4.6,6.9
31272,Huynh Manh Yen,B22DCKH079,6.6,3.2,4.9,8.0,5.7
31273,Hoang Thanh Dung,B24DCAT163,7.1,9.7,2.8,7.1,6.7
31274,Do Thanh Huy,B23DCKT952,9.9,5.2,9.4,6.7,7.8
31275,Phan Minh Tam,B23DCMR922,6.5,9.0,5.9,0.0,5.3
31276,Ho Cong Minh,B22DCPT971,6.8,5.8,9.0,3.0,6.2
31277,Bui Huu Viet,B24DCPT795,9.2,9.6,3.5,7.9,7.5
31278,Doan Van Quang,B24DCMR272,9.2,5.2,4.9,3.6,5.7
31279,Doan Bao Son,B23DCBC651,8.0,2.2,7.8,9.0,6.8
31280,Ta Duc Ha,B23DCKH047,7.1,3.7,0.2,2.4,3.4
31281,Huynh Minh Nhi,B21DCVT232,7.7,0.3,4.9,4.0,4.2
31282,Doan Thi Ngan,B24DCVT490,6.4,4.4,0.7,9.8,5.3
31283,Ly Thu Ly,B24DCPT627,8.2,5.7,2.5,4.0,5.1
31284,Bui Quoc Viet,B24DCKT662,8.9,6.4,4.4,1.0,5.2
31285,Ly Ngoc Hai,B22DCCN118,6.6,5.6,2.4,0.4,3.8
31286,Huynh Huu Trung,B24DCQT806,9.5,6.1,7.8,1.1,6.1
31287,Dang Van Quang,B22DCFT251,8.7,2.9,0.0,4.6,4.0
31288,Mai Dinh Giang,B22DCKH387,7.6,4.1,7.8,2.0,5.4
31289,Vu Quang Minh,B24DCBC906,9.4,5.7,6.1,0.1,5.3
31290,Ho Thi Thang,B21DCCN640,6.2,5.5,2.5,8.6,5.7
31291,Ta Van Thao,B24DCQT734,9.0,5.1,0.5,5.7,5.1
31292,Hoang Duc Ly,B22DCQT255,9.6,6.9,3.6,1.0,5.3
31293,Doan Cong Chi,B24DCAT960,8.2,4.9,2.6,1.6,4.3
31294,Do Thu Phuc,B22DCQT327,6.8,0.2,7.2,3.3,4.4
31295,Vo Dinh Hai,B23DCVT723,7.4,2.6,7.9,3.1,5.2
31296,Pham Manh Phuc,B22DCKH581,7.6,7.0,2.2,4.1,5.2
31297,Le Duc Huy,B24DCPT364,8.1,0.9,6.5,2.7,4.5
31298,Tran Cong Vy,B22DCBC181,6.9,6.5,8.6,9.8,8.0
31299,Tran Manh Nhi,B24DCMR032,9.9,3.5,0.4,5.2,4.8
31300,Hoang Thu Long,B23DCFT565,8.9,6.6,6.3,5.7,6.9
31301,Nguyen Thu Hieu,B21DCCN214,7.7,9.9,0.7,8.0,6.6
31302,Pham Ngoc An,B24DCAT990,9.3,8.6,2.5,2.6,5.8
31303,Dang Manh Dung,B21DCKT349,6.4,7.9,8.5,4.6,6.8
31304,Ly Bao Huy,B21DCQT096,6.3,1.6,5.2,8.7,5.5
31305,Phan Thanh Thao,B23DCMR187,9.7,7.5,9.7,9.3,9.1
31306,Bui Minh Ly,B23DCKT632,9.4,3.4,3.2,1.8,4.5
31307,Dinh Gia Son,B21DCKT848,9.6,8.9,8.7,1.9,7.3
31308,Do Gia An,B24DCKH556,9.4,3.7,6.3,2.0,5.4
31309,Huynh Huu Binh,B21DCPT981,9.1,1.1,1.0,0.5,2.9
31310,Do Quoc Linh,B22DCBC836,8.4,5.5,4.1,1.5,4.9
31311,Vu Thi Chau,B23DCKH163,7.7,0.7,4.6,5.2,4.5
31312,Le Quang Phong,B24DCCN568,6.7,5.6,8.3,3.9,6.1
31313,Dinh Van Vy,B24DCAT655,6.5,8.8,8.0,6.6,7.5
31314,Doan Minh Quan,B24DCCN843,6.3,2.6,3.4,7.1,4.8
31315,Phan Ngoc Long,B24DCFT626,8.4,3.1,0.2,1.5,3.3
31316,Bui Xuan Hai,B21DCBC642,6.3,4.3,0.5,1.1,3.0
31317,Dang Quoc Huy,B23DCQT292,8.0,2.5,6.4,0.0,4.2
31318,Dinh Thu Ly,B24DCBC608,8.4,6.8,1.2,0.6,4.2
31319,Phan Gia Phuc,B23DCFT977,9.5,0.2,4.3,3.5,4.4
31320,Phan Quoc Quan,B22DCPT767,8.9,5.3,8.8,9.7,8.2
31321,Ngo Thi An,B22DCBC263,9.8,3.1,1.7,4.4,4.8
31322,Mai Van Bao,B24DCPT603,6.8,7.1,4.3,2.6,5.2
31323,Ho Van Binh,B23DCCN745,9.6,5.4,9.9,1.0,6.5
31324,Dinh Thanh An,B23DCBC370,9.1,3.5,0.5,1.4,3.6
31325,Hoang Van Quan,B21DCVT511,6.6,8.6,4.9,3.6,5.9
31326,Dang Cong Son,B24DCAT600,7.6,0.1,4.8,3.6,4.0
31327,Ngo Thu Phuong,B23DCCN720,9.4,6.5,9.5,8.8,8.6
31328,Ta Bao Bao,B22DCMR366,8.7,6.9,2.7,8.6,6.7
31329,Ho Cong Dung,B23DCAT720,8.7,6.8,8.3,9.6,8.3
31330,Hoang Quoc Bao,B21DCBC249,7.1,2.4,8.6,2.3,5.1
31331,Tran Huu Ngan,B22DCPT543,8.4,1.1,8.6,7.8,6.5
31332,Ly Thi Giang,B22DCKH249,9.6,3.2,4.1,3.8,5.2
31333,Le Quang An,B23DCKT540,8.7,9.4,6.5,3.9,7.1
31334,Ly Bao Khanh,B22DCKT172,8.7,7.8,1.3,8.9,6.7
31335,Mai Huu Son,B22DCQT996,8.4,9.6,6.7,4.9,7.4
31336,Do Thanh Long,B23DCBC728,9.9,6.9,8.6,2.9,7.1
31337,Ta Xuan An,B21DCBC416,7.7,7.1,3.1,2.4,5.1
31338,Nguyen Thanh Tuan,B22DCCN477,7.1,8.2,4.7,5.4,6.3
31339,Ngo Xuan Ly,B23DCFT349,9.0,9.5,7.1,9.5,8.8
31340,Nguyen Gia Hieu,B21DCBC337,7.8,9.0,3.0,8.4,7.1
31341,Dang Quang Linh,B21DCCN599,8.5,6.1,3.2,2.0,5.0
31342,Doan Thu Thao,B21DCQT512,7.9,1.4,0.1,1.7,2.8
31343,Doan Gia Vy,B24DCMR469,9.4,2.4,6.6,2.5,5.2
31344,Phan Dinh Yen,B24DCMR923,8.5,6.6,9.1,4.9,7.3
31345,Dinh Xuan Nam,B21DCPT876,9.2,1.9,9.9,6.2,6.8
31346,Dang Bao Ly,B22DCCN800,7.8,3.5,6.6,5.2,5.8
31347,Do Thu Bao,B22DCAT278,7.0,4.1,0.0,6.8,4.5
31348,Le Gia Trung,B24DCKT699,6.7,6.6,1.1,2.9,4.3
31349,Nguyen Thanh Phuc,B23DCVT263,6.2,6.7,0.8,4.9,4.7
31350,Doan Duc Yen,B23DCAT477,9.9,0.9,6.7,7.7,6.3
31351,Dang Gia Hai,B22DCBC820,9.0,2.3,0.6,5.0,4.2
31352,Tran Manh Chau,B21DCQT625,6.0,0.5,6.7,3.4,4.1
31353,Vo Huu Huong,B23DCBC731,9.3,3.4,3.1,7.0,5.7
31354,Dang Bao Thao,B22DCMR900,7.5,0.7,8.1,2.2,4.6
31355,Vu Xuan Duy,B24DCKT736,6.8,4.1,6.2,3.4,5.1
